1383692400,15.484,28.799,14.942,0,0,0,0
1383692460,15.484,28.799,14.942,0,0,0,0
1383692520,15.484,28.618,14.942,0,0,0,0
1383692580,15.484,28.799,14.942,0,0,0,0
1383692640,15.484,28.859,14.942,0,0,0,0
1383692700,15.484,28.679,14.942,0,0,0,0
1383692760,15.424,28.920,14.942,0,0,0,0
1383692820,15.484,28.679,14.942,0,0,0,0
1383692880,15.484,28.799,14.942,0,0,0,0
1383692940,15.484,28.980,14.942,0,0,0,0
1383693000,15.484,28.920,14.942,0,0,0,0
1383693060,15.424,28.920,14.942,0,0,0,0
1383693120,15.484,28.799,14.942,0,0,0,0
1383693180,15.484,28.920,14.942,0,0,0,0
1383693240,15.484,28.920,14.942,0,0,0,0
1383693300,15.484,28.859,14.942,0,0,0,0
1383693360,15.484,28.920,14.942,0,0,0,0
1383693420,15.424,28.859,14.942,0,0,0,0
1383693480,15.484,28.679,14.942,0,0,0,0
1383693540,15.484,28.679,14.942,0,0,0,0
1383693600,15.484,28.679,14.942,0,0,0,0
1383693660,15.484,28.859,14.942,0,0,0,0
1383693720,15.484,28.920,14.942,0,0,0,1
1383693780,15.484,28.980,14.942,0,0,0,0
1383693840,15.484,28.739,14.942,0,0,0,0
1383693900,15.484,28.739,14.942,0,0,0,0
1383693960,15.484,28.618,14.942,0,0,0,0
1383694020,15.484,28.920,14.942,0,0,0,0
1383694080,15.484,28.859,14.942,0,0,0,0
1383694140,15.484,28.980,14.942,0,0,0,0
1383694200,15.484,28.980,14.942,0,0,0,0
1383694260,15.484,28.980,14.942,0,0,0,0
1383694320,15.544,28.739,14.942,0,0,0,0
1383694380,15.544,28.498,15.02,0,0,0,0
1383694440,15.544,28.920,14.942,0,0,0,0
1383694500,15.604,28.679,15.02,0,0,0,0
1383694560,15.665,28.679,15.02,0,0,0,0
1383694620,15.665,28.618,15.02,0,0,0,0
1383694680,15.604,28.618,15.02,0,0,0,0
1383694740,15.604,28.920,15.02,0,0,0,0
1383694800,15.604,28.739,15.02,0,0,0,0
1383694860,15.604,28.799,15.02,0,0,0,0
1383694920,15.604,28.799,15.02,0,0,0,0
1383694980,15.604,28.859,15.02,0,0,0,0
1383695040,15.604,28.859,15.02,0,0,0,0
1383695100,15.604,28.920,15.02,0,0,0,0
1383695160,15.544,28.980,15.02,0,0,0,0
1383695220,15.544,28.859,15.02,0,0,0,0
1383695280,15.604,28.799,15.02,0,0,0,0
1383695340,15.604,28.859,15.02,0,0,0,0
1383695400,15.544,28.739,15.02,0,0,0,0
1383695460,15.544,28.920,15.02,0,0,0,0
1383695520,15.544,28.920,15.02,0,0,0,0
1383695580,15.544,28.859,15.02,0,0,0,0
1383695640,15.604,28.739,15.02,0,0,0,0
1383695700,15.544,28.920,15.02,0,0,0,0
1383695760,15.544,28.980,15.02,0,0,0,0
1383695820,15.544,28.799,15.02,0,0,0,0
1383695880,15.544,28.679,15.02,0,0,0,0
1383695940,15.544,28.739,15.02,0,0,0,0
1383696000,15.604,28.679,15.02,0,0,0,0
1383696060,15.604,28.799,15.02,0,0,0,0
1383696120,15.544,28.920,15.02,0,0,0,0
1383696180,15.544,28.739,15.02,0,0,0,0
1383696240,15.604,28.799,15.02,0,0,0,0
1383696300,15.544,28.920,15.02,0,0,0,0
1383696360,15.544,28.618,15.02,0,0,0,0
1383696420,15.544,28.799,15.02,0,0,0,0
1383696480,15.544,28.739,15.02,0,0,0,0
1383696540,15.544,28.859,15.02,0,0,0,0
1383696600,15.544,28.859,15.02,0,0,0,0
1383696660,15.544,28.739,15.02,0,0,0,0
1383696720,15.544,28.799,15.02,0,0,0,0
1383696780,15.544,28.558,15.02,0,0,0,0
1383696840,15.544,28.558,15.02,0,0,0,0
1383696900,15.544,28.679,15.02,0,0,0,0
1383696960,15.544,28.739,15.02,0,0,0,0
1383697020,15.484,28.799,15.02,0,0,0,0
1383697080,15.544,28.739,15.02,0,0,0,0
1383697140,15.544,28.799,15.02,0,0,0,0
1383697200,15.544,28.679,15.02,0,0,0,0
1383697260,15.544,28.739,15.02,0,0,0,0
1383697320,15.544,28.799,15.02,0,0,0,0
1383697380,15.544,28.739,15.02,0,0,0,0
1383697440,15.544,28.859,15.02,0,0,0,0
1383697500,15.544,28.799,15.02,0,0,0,0
1383697560,15.544,28.739,15.02,0,0,0,0
1383697620,15.544,28.618,15.02,0,0,0,0
1383697680,15.544,28.679,15.02,0,0,0,0
1383697740,15.544,28.618,15.02,0,0,0,0
1383697800,15.544,28.920,15.02,0,0,0,0
1383697860,15.544,28.679,15.02,0,0,0,0
1383697920,15.544,28.739,15.02,0,0,0,0
1383697980,15.544,28.739,15.02,0,0,0,0
1383698040,15.544,28.799,15.02,0,0,0,0
1383698100,15.544,28.739,14.942,0,0,0,0
1383698160,15.484,28.679,14.942,0,0,0,0
1383698220,15.544,28.739,15.02,0,0,0,0
1383698280,15.544,28.618,14.942,0,0,0,0
1383698340,15.544,28.859,15.02,0,0,0,0
1383698400,15.544,28.618,14.942,0,0,0,0
1383698460,15.544,28.859,14.942,0,0,0,0
1383698520,15.544,28.679,15.02,0,0,0,0
1383698580,15.484,28.920,14.942,0,0,0,0
1383698640,15.484,28.980,14.942,0,0,0,0
1383698700,15.484,28.859,14.942,0,0,0,0
1383698760,15.484,28.920,14.942,0,0,0,0
1383698820,15.484,28.920,14.942,0,0,0,0
1383698880,15.484,28.739,14.942,0,0,0,0
1383698940,15.484,28.679,14.942,0,0,0,0
1383699000,15.544,28.799,14.942,0,0,0,0
1383699060,15.484,28.679,14.942,0,0,0,0
