1384556400,16.12,16.00,16.06,16.00,0.00,0,0,0,1,0.0
1384556460,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384556520,16.12,16.06,16.06,16.00,0.00,0,0,0,1,0.0
1384556580,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384556640,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384556700,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384556760,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384556820,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384556880,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384556940,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384557000,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384557060,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384557120,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384557180,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384557240,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384557300,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384557360,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384557420,16.06,15.94,16.06,15.94,0.00,0,0,0,1,0.0
1384557480,16.12,16.00,16.00,15.94,0.00,0,0,0,1,0.0
1384557540,16.06,16.00,16.00,15.94,0.00,0,0,0,1,0.0
1384557600,16.06,15.94,16.06,15.94,0.00,0,0,0,1,0.0
1384557660,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384557720,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384557780,16.06,15.94,16.06,15.94,0.00,0,0,0,1,0.0
1384557840,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384557900,16.06,16.00,16.00,15.94,0.00,0,0,0,1,0.0
1384557960,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384558020,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384558080,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384558140,16.06,15.94,16.06,15.94,0.00,0,0,0,1,0.0
1384558200,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384558260,16.06,16.00,16.00,15.94,0.00,0,0,0,1,0.0
1384558320,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384558380,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384558440,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384558500,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384558560,16.06,16.00,16.00,15.94,0.00,0,0,0,1,0.0
1384558620,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384558680,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384558740,16.12,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384558800,16.06,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384558860,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384558920,16.06,16.00,16.06,15.88,0.00,0,0,0,1,0.0
1384558980,16.06,16.00,16.00,15.94,0.00,0,0,0,1,0.0
1384559040,16.06,16.00,16.00,15.94,0.00,0,0,0,1,0.0
1384559100,16.06,16.00,16.00,15.94,0.00,0,0,0,1,0.0
1384559160,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384559220,16.06,16.00,16.00,15.94,0.00,0,0,0,1,0.0
1384559280,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384559340,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384559400,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384559460,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384559520,16.06,16.00,16.00,15.94,0.00,0,0,0,1,0.0
1384559580,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384559640,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384559700,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384559760,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384559820,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384559880,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384559940,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384560000,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384560060,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384560120,16.06,16.00,16.00,15.88,0.00,0,0,0,1,0.0
1384560180,16.06,16.00,16.00,15.94,0.00,0,0,0,1,0.0
1384560240,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384560300,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384560360,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384560420,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384560480,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384560540,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384560600,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384560660,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384560720,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384560780,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384560840,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384560900,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384560960,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561020,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561080,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561140,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384561200,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384561260,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561320,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384561380,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561440,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561500,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561560,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561620,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561680,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561740,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561800,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561860,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561920,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384561980,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562040,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562100,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384562160,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562220,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384562280,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384562340,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562400,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384562460,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562520,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562580,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562640,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562700,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562760,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562820,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562880,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384562940,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563000,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563060,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563120,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384563180,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563240,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563300,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563360,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563420,16.00,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563480,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563540,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563600,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563660,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563720,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563780,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384563840,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384563900,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384563960,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384564020,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384564080,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384564140,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384564200,16.06,15.94,16.00,15.88,0.00,0,0,0,1,0.0
1384564260,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384564320,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384564380,16.06,16.00,16.00,15.88,0.00,0,0,0,1,0.0
1384564440,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384564500,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384564560,16.06,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384564620,16.12,15.94,16.00,15.94,0.00,0,0,0,1,0.0
1384564680,16.12,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384564740,16.12,16.00,16.06,16.00,0.00,0,0,0,1,0.0
1384564800,16.12,16.00,16.06,16.00,0.00,0,0,0,1,0.0
1384564860,16.12,16.00,16.06,16.00,0.00,0,0,0,1,0.0
1384564920,16.19,16.00,16.06,15.94,0.00,0,0,0,1,0.0
1384564980,16.19,16.06,16.06,16.00,0.00,0,0,0,1,0.0
1384565040,16.12,16.00,16.06,16.00,0.00,0,0,0,1,0.0
1384565100,16.12,16.00,16.06,16.00,0.00,0,0,0,1,0.0
1384565160,16.12,16.06,16.06,16.00,0.00,0,0,0,1,0.0
1384565220,16.19,16.06,16.12,16.00,0.00,0,0,0,1,0.0
1384565280,16.19,16.06,16.12,16.06,0.00,0,0,0,1,0.0
1384565340,16.19,16.06,16.06,16.00,0.00,0,0,0,1,0.0
1384565400,16.19,16.06,16.06,16.00,0.00,0,0,0,1,0.0
1384565460,16.19,16.06,16.12,16.06,0.00,0,0,0,1,0.0
1384565520,16.19,16.06,16.12,16.00,0.00,0,0,0,1,0.0
1384565580,16.19,16.06,16.12,16.06,0.00,0,0,0,1,0.0
1384565640,16.19,16.06,16.12,16.06,0.00,0,0,0,1,0.0
1384565700,16.19,16.06,16.12,16.06,0.00,0,0,0,1,0.0
1384565760,16.19,16.06,16.12,16.06,0.00,0,0,0,1,0.0
1384565820,16.19,16.06,16.12,16.06,0.00,0,0,0,1,0.0
1384565880,16.19,16.12,16.12,16.06,0.00,0,0,0,1,0.0
1384565940,16.19,16.06,16.12,16.06,0.00,0,0,0,1,0.0
1384566000,16.19,16.06,16.12,16.06,0.00,0,0,0,1,0.0
1384566060,16.19,16.06,16.12,16.06,0.00,0,0,0,1,0.0
