1385506800,15.44,15.38,15.38,15.25,0.00,0,0,0,0,0.0
1385506860,15.38,15.38,15.31,15.25,0.00,0,0,0,0,0.0
1385506921,15.38,15.31,15.38,15.25,0.00,0,0,0,0,0.0
1385506980,15.38,15.38,15.31,15.25,0.00,0,0,0,0,0.0
1385507040,15.38,15.31,15.38,15.25,0.00,0,0,0,0,0.0
1385507100,15.38,15.38,15.31,15.25,0.00,0,0,0,0,0.0
1385507160,15.38,15.31,15.31,15.25,0.00,0,0,0,0,0.0
1385507220,15.38,15.31,15.31,15.25,0.00,0,0,0,0,0.0
1385507280,15.38,15.31,15.31,15.25,0.00,0,0,0,0,0.0
1385507340,15.38,15.31,15.31,15.25,0.00,0,0,0,0,0.0
1385507400,15.38,15.31,15.31,15.25,0.00,0,0,0,0,0.0
1385507460,15.38,15.31,15.31,15.25,0.00,0,0,0,0,0.0
1385507520,15.38,15.31,15.31,15.25,0.00,0,0,0,0,0.0
1385507580,15.31,15.31,15.31,15.25,0.00,0,0,0,0,0.0
1385507640,15.31,15.31,15.31,15.19,0.00,0,0,0,0,0.0
1385507700,15.31,15.25,15.31,15.19,0.00,0,0,0,0,0.0
1385507760,15.31,15.31,15.31,15.19,0.00,0,0,0,0,0.0
1385507820,15.31,15.31,15.31,15.19,0.00,0,0,0,0,0.0
1385507880,15.31,15.25,15.31,15.19,0.00,0,0,0,0,0.0
1385507940,15.31,15.31,15.25,15.19,0.00,0,0,0,0,0.0
1385508000,15.31,15.25,15.31,15.19,0.00,0,0,0,0,0.0
1385508060,15.31,15.31,15.31,15.19,0.00,0,0,0,0,0.0
1385508120,15.31,15.25,15.25,15.19,0.00,0,0,0,0,0.0
1385508180,15.31,15.25,15.25,15.19,0.00,0,0,0,0,0.0
1385508240,15.31,15.25,15.25,15.19,0.00,0,0,0,0,0.0
1385508300,15.31,15.25,15.25,15.19,0.00,0,0,0,0,0.0
1385508360,15.31,15.25,15.25,15.19,0.00,0,0,0,0,0.0
1385508420,15.31,15.25,15.25,15.19,0.00,0,0,0,0,0.0
1385508480,15.31,15.25,15.25,15.13,0.00,0,0,0,0,0.0
1385508540,15.31,15.25,15.25,15.19,0.00,0,0,0,0,0.0
1385508600,15.31,15.25,15.25,15.19,0.00,0,0,0,0,0.0
1385508660,15.31,15.25,15.25,15.13,0.00,0,0,0,0,0.0
1385508720,15.25,15.25,15.25,15.13,0.00,0,0,0,0,0.0
1385508780,15.25,15.25,15.25,15.13,0.00,0,0,0,0,0.0
1385508840,15.25,15.25,15.25,15.13,0.00,0,0,0,0,0.0
1385508900,15.25,15.25,15.19,15.13,0.00,0,0,0,0,0.0
1385508960,15.25,15.25,15.19,15.13,0.00,0,0,0,0,0.0
1385509020,15.25,15.25,15.25,15.13,0.00,0,0,0,0,0.0
1385509080,15.25,15.25,15.25,15.13,0.00,0,0,0,0,0.0
1385509140,15.25,15.25,15.25,15.13,0.00,0,0,0,0,0.0
1385509201,15.25,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385509260,15.25,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385509320,15.25,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385509380,15.25,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385509440,15.25,15.25,15.19,15.13,0.00,0,0,0,0,0.0
1385509500,15.25,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385509560,15.25,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385509620,15.25,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385509680,15.25,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385509740,15.19,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385509800,15.19,15.19,15.19,15.06,0.00,0,0,0,0,0.0
1385509860,15.25,15.19,15.19,15.06,0.00,0,0,0,0,0.0
1385509920,15.19,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385509980,15.19,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385510040,15.19,15.19,15.19,15.13,0.00,0,0,0,0,0.0
1385510100,15.19,15.19,15.13,15.13,0.00,0,0,0,0,0.0
1385510160,15.19,15.19,15.19,15.06,0.00,0,0,0,0,0.0
1385510220,15.19,15.19,15.19,15.06,0.00,0,0,0,0,0.0
1385510280,15.19,15.19,15.13,15.06,0.00,0,0,0,0,0.0
1385510340,15.19,15.19,15.13,15.06,0.00,0,0,0,0,0.0
1385510400,15.19,15.19,15.13,15.06,0.00,0,0,0,0,0.0
1385510460,15.19,15.13,15.13,15.06,0.00,0,0,0,0,0.0
1385510520,15.19,15.13,15.13,15.06,0.00,0,0,0,0,0.0
1385510580,15.19,15.13,15.19,15.06,0.00,0,0,0,0,0.0
1385510640,15.19,15.13,15.19,15.06,0.00,0,0,0,0,0.0
1385510700,15.19,15.13,15.13,15.06,0.00,0,0,0,0,0.0
1385510760,15.19,15.13,15.13,15.06,0.00,0,0,0,0,0.0
1385510820,15.19,15.13,15.13,15.06,0.00,0,0,0,0,0.0
1385510880,15.19,15.13,15.13,15.06,0.00,0,0,0,0,0.0
1385510940,15.13,15.13,15.13,15.06,0.00,0,0,0,0,0.0
1385511000,15.19,15.13,15.13,15.00,0.00,0,0,0,0,0.0
1385511060,15.19,15.13,15.13,15.06,0.00,0,0,0,0,0.0
1385511120,15.19,15.13,15.13,15.06,0.00,0,0,0,0,0.0
1385511180,15.19,15.13,15.13,15.06,0.00,0,0,0,0,0.0
1385511240,15.19,15.13,15.13,15.00,0.00,0,0,0,0,0.0
1385511300,15.13,15.13,15.13,15.00,0.00,0,0,0,0,0.0
1385511360,15.13,15.13,15.13,15.00,0.00,0,0,0,0,0.0
1385511420,15.13,15.13,15.13,15.00,0.00,0,0,0,0,0.0
1385511480,15.13,15.13,15.13,15.00,0.00,0,0,0,0,0.0
1385511540,15.13,15.13,15.13,15.00,0.00,0,0,0,0,0.0
1385511600,15.13,15.13,15.06,15.00,0.00,0,0,0,0,0.0
1385511660,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385511720,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385511780,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385511840,15.13,15.13,15.13,15.00,0.00,0,0,0,0,0.0
1385511900,15.13,15.13,15.06,15.00,0.00,0,0,0,0,0.0
1385511960,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512020,15.13,15.13,15.06,15.00,0.00,0,0,0,0,0.0
1385512080,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512140,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512200,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512260,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512320,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512380,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512440,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512500,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512560,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512620,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512680,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512740,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512800,15.06,15.06,15.06,15.00,0.00,0,0,0,0,0.0
1385512860,15.13,15.06,15.06,14.94,0.00,0,0,0,0,0.0
1385512920,15.06,15.06,15.06,14.94,0.00,0,0,0,0,0.0
1385512980,15.06,15.06,15.06,14.94,0.00,0,0,0,0,0.0
1385513040,15.06,15.06,15.06,14.94,0.00,0,0,0,0,0.0
1385513100,15.06,15.06,15.06,14.94,0.00,0,0,0,0,0.0
1385513160,15.06,15.06,15.06,14.94,0.00,0,0,0,0,0.0
1385513220,15.06,15.06,15.00,14.94,0.00,0,0,0,0,0.0
1385513280,15.06,15.00,15.00,14.94,0.00,0,0,0,0,0.0
1385513340,15.06,15.00,15.06,14.94,0.00,0,0,0,0,0.0
1385513400,15.06,15.00,15.00,14.94,0.00,0,0,0,0,0.0
1385513460,15.06,15.00,15.06,14.94,0.00,0,0,0,0,0.0
1385513520,15.06,15.00,15.00,14.94,0.00,0,0,0,0,0.0
1385513580,15.06,15.00,15.00,14.94,0.00,0,0,0,0,0.0
1385513640,15.06,15.00,15.00,14.94,0.00,0,0,0,0,0.0
1385513700,15.06,15.00,15.00,14.94,0.00,0,0,0,0,0.0
1385513760,15.06,15.00,15.00,14.94,0.00,0,0,0,0,0.0
1385513820,15.06,15.00,15.00,14.94,0.00,0,0,0,0,0.0
1385513880,15.06,15.00,15.00,14.94,0.00,0,0,0,0,0.0
1385513940,15.06,15.00,15.00,14.94,0.00,0,0,0,0,0.0
1385514000,15.06,15.00,15.06,15.00,0.00,0,0,0,0,0.0
1385514060,15.13,15.00,15.06,14.94,0.00,0,0,0,0,0.0
1385514120,15.13,15.06,15.06,15.00,0.00,0,0,0,0,0.0
